iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
585 3438.67236328 6.068081215411078588e-01 9.475397896676440723e-01 8.587011093953798024e-01 1.799399158780943253e-01 1.000000000000000000e+00 -1.808013320353287767e-01 1.000000000000000000e+00 -7.235992236552988288e-01 -4.218138499552199772e-01 -9.962585214159904723e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -3.058081858645933515e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.753127891235635616e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.225598088305559941e-01 6.773371252886688509e-01 1.509368888629141203e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.874629944679327309e-01 3.323330458536499776e-02 5.796131155007921976e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.646849380387720885e-01 7.170143679448983676e-01 -3.318453734902271357e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.001728093426856425e-01 -1.000000000000000000e+00 9.855462341110978741e-01 9.621398941908410052e-01 -3.881151249953724847e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.808721454614578228e-01 -5.793541901854202258e-01 9.686326766122874687e-01 -1.000000000000000000e+00 -8.894738662166634668e-02 9.933607805287465453e-01 -8.375778850491577554e-01 -9.945898767800827045e-01 6.641705990723494324e-01 2.554428594591959811e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.915899092520703562e-01 -1.000000000000000000e+00 2.399329289100515794e-02 -1.000000000000000000e+00 -9.581787660063127987e-01 -1.000000000000000000e+00 -4.354935389317022842e-01 -3.300488945429000953e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 8.208946899262303809e-02 9.815606199699686840e-01 -1.000000000000000000e+00 7.443748550076894066e-01 -5.752462085864629149e-01 1.000000000000000000e+00 -6.279382829980022507e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.666848017202937626e-01 -3.300987971142603783e-01 -5.542810774401263352e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.400937930120388142e-01 -1.000000000000000000e+00 5.124758649353680084e-01 -1.185429906709032366e-01 -2.140032526456072670e-01 8.977638299565460223e-02 7.436491155957918320e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.811802797688869759e-02 -8.894099390599876642e-01 -7.448616610622593726e-01 -8.604875822776969496e-01 6.899207377858209700e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
586 3438.66699219 6.069014468952085295e-01 9.494373797861044295e-01 8.635742333466360776e-01 1.822860289694290259e-01 1.000000000000000000e+00 -1.830843440641123365e-01 1.000000000000000000e+00 -7.252276564274211523e-01 -4.247113651497105291e-01 -9.998445435992895369e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.946323033276754266e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.720604041722253896e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.241470124179613777e-01 6.796724373664444485e-01 1.509782020922174617e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.867162554874084890e-01 3.401615559871995487e-02 5.434699159601175111e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.624526623683777871e-01 7.209144474671802527e-01 -3.323242432308455285e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.040242503106775906e-01 -1.000000000000000000e+00 9.856533605598087888e-01 9.602424616987264017e-01 -3.883530269814834401e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.818079641704252403e-01 -5.827031758723184574e-01 9.705092558606338571e-01 -1.000000000000000000e+00 -8.496434907538930048e-02 9.915616720682010055e-01 -8.393894679935136605e-01 -9.946005954152496997e-01 6.647761227750379476e-01 2.580286113950356341e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.915453721878293436e-01 -1.000000000000000000e+00 1.961644186876165818e-02 -1.000000000000000000e+00 -9.593469201863626949e-01 -1.000000000000000000e+00 -4.385848639837848228e-01 -3.322937907983336547e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 8.229090657127602348e-02 9.826280189008684829e-01 -1.000000000000000000e+00 7.413631703757606051e-01 -5.769998130916740298e-01 1.000000000000000000e+00 -6.299983494409389095e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.684628804514431977e-01 -3.401019428984000115e-01 -5.507345521815554257e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.411218342509353629e-01 -1.000000000000000000e+00 5.114095761409771512e-01 -1.121557131646113703e-01 -2.099896248780444008e-01 8.343452003772999781e-02 7.512662539219598923e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.823015257919905707e-02 -8.890056090313009918e-01 -7.508253190449067915e-01 -8.612103337647434298e-01 6.852690520748245806e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
587 3438.65991211 6.066559977328873643e-01 9.517512442034785636e-01 8.686712374659428804e-01 1.849033967455397942e-01 9.999796149677422363e-01 -1.850722607143628906e-01 1.000000000000000000e+00 -7.270803108137329218e-01 -4.282608878699878385e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.812165154930013067e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.690748531502322294e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.260892288366449066e-01 6.813876441403960982e-01 1.517052244499681457e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.867333319562021643e-01 3.556066258627677001e-02 5.061129702740752023e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.603526200680789771e-01 7.247963620083055503e-01 -3.330406393144351718e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.084197841294291642e-01 -1.000000000000000000e+00 9.863987208918842953e-01 9.584407969905441860e-01 -3.888222497336280004e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.829216431976100843e-01 -5.865021836121901977e-01 9.723544816688445280e-01 -1.000000000000000000e+00 -7.982486873043814768e-02 9.900105342967435718e-01 -8.408524518923321533e-01 -9.944870338767941575e-01 6.648376729963274556e-01 2.609042935944094754e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.916453867153904866e-01 -1.000000000000000000e+00 1.517117123357403230e-02 -1.000000000000000000e+00 -9.607811880341614597e-01 -1.000000000000000000e+00 -4.425433933108495754e-01 -3.345429906953845123e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 8.330999023323459873e-02 9.831194435973884538e-01 -1.000000000000000000e+00 7.386820263282320997e-01 -5.780909862431820034e-01 1.000000000000000000e+00 -6.318096179475105600e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.706888720227652811e-01 -3.494292306841089157e-01 -5.467175963327721711e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.417387688670540324e-01 -1.000000000000000000e+00 5.099781993512806366e-01 -1.063489197058515856e-01 -2.068511197228237730e-01 7.777471163298632639e-02 7.595316039359312210e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.804803317732876167e-02 -8.888187902339268476e-01 -7.564699324561843241e-01 -8.626345426302444164e-01 6.807289830460894198e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
588 3438.65429688 6.062845784612003186e-01 9.544738884505932219e-01 8.739219256425450055e-01 1.873387151727001765e-01 1.000000000000000000e+00 -1.866153130924734782e-01 1.000000000000000000e+00 -7.291074675765116808e-01 -4.322013108892182043e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.730562595272245652e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.662596545313135721e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.283055560736102052e-01 6.824802710864430466e-01 1.530599010048789843e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.875787390919867903e-01 3.756888649243617095e-02 4.651048349702202600e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.576762241358665051e-01 7.284056430415830619e-01 -3.338979981128198382e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.130282355182054665e-01 -1.000000000000000000e+00 9.879404929342854302e-01 9.568780268837144831e-01 -3.896658395680312470e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.835357761625936668e-01 -5.901680902221575487e-01 9.739763098505136441e-01 -1.000000000000000000e+00 -7.455503302736321558e-02 9.886579192243516445e-01 -8.416323530578473378e-01 -9.943970053900557104e-01 6.640714780469352263e-01 2.645927896662547685e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.918829809867020231e-01 -1.000000000000000000e+00 1.066519978694069337e-02 -1.000000000000000000e+00 -9.624290381834725849e-01 -1.000000000000000000e+00 -4.470910805582450909e-01 -3.367771120142910579e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 8.500640652650548468e-02 9.826881802728166804e-01 -1.000000000000000000e+00 7.362412985467277071e-01 -5.784225497108075320e-01 1.000000000000000000e+00 -6.336532847217313247e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.733359569052481675e-01 -3.581660208419634728e-01 -5.418239944607452507e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.413785555014154038e-01 -1.000000000000000000e+00 5.079939102024582098e-01 -1.011650045638816664e-01 -2.044042223949238402e-01 7.302247987117316264e-02 7.677761984950046692e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.753995963459601626e-02 -8.888167052891731146e-01 -7.615745459465870226e-01 -8.653442009810399238e-01 6.766211920469749064e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
589 3438.64941406 6.062061054466179044e-01 9.573193331671063788e-01 8.796430718833754270e-01 1.889150381184663274e-01 1.000000000000000000e+00 -1.877175445354017924e-01 1.000000000000000000e+00 -7.310214270862047670e-01 -4.364349244994858434e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.713315569300944752e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.634055736605660059e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.308376892076921649e-01 6.830250055020412603e-01 1.559028192760778531e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.884647080616559833e-01 4.018977932449185886e-02 4.306797602699541372e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.550491848076489987e-01 7.312512067345551259e-01 -3.350171736894247410e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.177130893513742116e-01 -1.000000000000000000e+00 9.901129292666155379e-01 9.553199897582089761e-01 -3.912940767624129013e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.836590945055513124e-01 -5.932268639204427707e-01 9.750080525145676802e-01 -1.000000000000000000e+00 -6.939588547794262041e-02 9.873054034542292356e-01 -8.419046110680745709e-01 -9.942147462461434770e-01 6.626085114939996856e-01 2.682077859933420516e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.921670698786329012e-01 -1.000000000000000000e+00 6.176367469648003095e-03 -1.000000000000000000e+00 -9.642395546470652334e-01 -1.000000000000000000e+00 -4.514990843206094784e-01 -3.387855650258038143e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 8.695365045727743158e-02 9.817133790202206001e-01 -1.000000000000000000e+00 7.345367961616180441e-01 -5.780063200280658453e-01 1.000000000000000000e+00 -6.354134157027147012e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.761437515096986317e-01 -3.663062513933255104e-01 -5.363107594654397126e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.401528005335247240e-01 -1.000000000000000000e+00 5.053922028482702444e-01 -9.662104353810718749e-02 -2.022730587866410357e-01 6.945862991723861235e-02 7.748844924343865070e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.646236341999610886e-02 -8.890775465069964412e-01 -7.657438638402709330e-01 -8.694611375678371612e-01 6.727727201353508324e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
590 3438.64501953 6.067085676544232697e-01 9.598695230160956271e-01 8.858668599026451318e-01 1.894322622547406354e-01 1.000000000000000000e+00 -1.887239955051276397e-01 1.000000000000000000e+00 -7.328436967242737410e-01 -4.407351686520317724e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.786970635381336159e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.606455538087175228e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.332590329067897983e-01 6.830085352260182319e-01 1.598513210529817208e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.893234065093565732e-01 4.322566972862684764e-02 4.009570007698082250e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.526805493096617283e-01 7.334929541883639104e-01 -3.363170827725974199e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.218726842373791364e-01 -1.000000000000000000e+00 9.928557075436401647e-01 9.539856883293396095e-01 -3.932322504262153462e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.836116651681231282e-01 -5.956618265823796499e-01 9.758643040286187897e-01 -1.000000000000000000e+00 -6.412689867539445032e-02 9.859769993927329779e-01 -8.417374614687822554e-01 -9.937824670814734418e-01 6.610493830912673729e-01 2.714689335259541370e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.924615258460107725e-01 -1.000000000000000000e+00 2.071120843807339185e-03 -1.000000000000000000e+00 -9.662012918197433464e-01 -1.000000000000000000e+00 -4.560573108799206299e-01 -3.404834389553192953e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 8.898235321553005228e-02 9.805254887178307399e-01 -1.000000000000000000e+00 7.333836273110396764e-01 -5.772083255932323187e-01 1.000000000000000000e+00 -6.372155719163856702e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.790024943484240794e-01 -3.738962686747981934e-01 -5.304915924549535866e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.382531922390451751e-01 -1.000000000000000000e+00 5.025605160944905947e-01 -9.234047310928872321e-02 -2.001804654371246439e-01 6.717611731018569010e-02 7.810500732584040318e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.513292826799442992e-02 -8.895161370992354932e-01 -7.691072689617612923e-01 -8.745974984478246395e-01 6.690935531217354626e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
591 3438.63916016 6.079559755229277940e-01 9.621553515971754678e-01 8.929894952783534734e-01 1.893321331453989842e-01 1.000000000000000000e+00 -1.897503146121684026e-01 1.000000000000000000e+00 -7.350302952133347389e-01 -4.450618926336804559e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.945628793415422386e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.580814642031327821e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.353011404236895032e-01 6.825722847272670535e-01 1.645302367734147175e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.900879761262331158e-01 4.626286305304372348e-02 3.707556183004223627e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.507478079340216937e-01 7.354357473285517699e-01 -3.383594389526245472e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.252131939575257924e-01 -1.000000000000000000e+00 9.962420404299336951e-01 9.527612387264525751e-01 -3.950198528620127991e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.836348448120269872e-01 -5.968086707049384820e-01 9.770629481963624130e-01 -1.000000000000000000e+00 -5.839927322341242899e-02 9.848124517593532801e-01 -8.411797917393222246e-01 -9.931809864829119761e-01 6.603126327781865257e-01 2.744800477228059865e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.928364644983957987e-01 -1.000000000000000000e+00 -1.959468636145711429e-03 -1.000000000000000000e+00 -9.683246122949640267e-01 -1.000000000000000000e+00 -4.600541496954309029e-01 -3.419403140765402416e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.095524134622468004e-02 9.792490218387683854e-01 -1.000000000000000000e+00 7.325048214925378165e-01 -5.755649957344524115e-01 1.000000000000000000e+00 -6.388978913619212108e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.817336203830564045e-01 -3.809058792085124878e-01 -5.243073893703953381e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.361226789267500958e-01 -1.000000000000000000e+00 4.997591534365710686e-01 -8.857176827768853400e-02 -1.979823467206462961e-01 6.584127839177544850e-02 7.857636094985644970e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.352837914688279852e-02 -8.901463594183951500e-01 -7.716380258339086140e-01 -8.803851071272086326e-01 6.662978680390614361e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
592 3438.6315918 6.100286597569359870e-01 9.642733823930029757e-01 9.009623112837026326e-01 1.884604279630366364e-01 1.000000000000000000e+00 -1.907948108075592231e-01 1.000000000000000000e+00 -7.376437137160678503e-01 -4.495242316176930597e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -3.175248469662661499e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.556244971827254631e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.365471495621022768e-01 6.818896768520614771e-01 1.695107827300561532e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.908133704157080501e-01 4.882215052660310306e-02 3.402065451742553037e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.491514577111956896e-01 7.372641482123754031e-01 -3.413034685874429819e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.282402635727259543e-01 -1.000000000000000000e+00 9.999989300376910251e-01 9.519058624227909604e-01 -3.965872843547437743e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.838486390330808185e-01 -5.962771192185916114e-01 9.788424294993092190e-01 -1.000000000000000000e+00 -5.274271606577674021e-02 9.837760926457121968e-01 -8.406086181235685739e-01 -9.925934348029841203e-01 6.606900825381671893e-01 2.770709496396526195e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.930966996871575247e-01 -1.000000000000000000e+00 -6.215674735089660174e-03 -1.000000000000000000e+00 -9.707588448000024073e-01 -1.000000000000000000e+00 -4.643816094219135326e-01 -3.429402818769935468e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.295563166537834654e-02 9.773818619869416580e-01 -1.000000000000000000e+00 7.318462991907186410e-01 -5.733939850241533964e-01 1.000000000000000000e+00 -6.403436502168915467e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.843278406022363924e-01 -3.874823036730958847e-01 -5.176910493515864964e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.335318815508624635e-01 -1.000000000000000000e+00 4.969403382592645357e-01 -8.512128542679420207e-02 -1.955262311619028193e-01 6.513959516759659785e-02 7.893037603197734509e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.137039065448334441e-02 -8.910596975138105336e-01 -7.734699620182254876e-01 -8.872500106219243232e-01 6.643125835392373890e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
593 3438.62670898 6.129272177998794646e-01 9.663063855332438834e-01 9.095943751493642537e-01 1.873747124782312312e-01 9.997753855277551338e-01 -1.921367249835688185e-01 1.000000000000000000e+00 -7.406816195022543070e-01 -4.539604190638104608e-01 -9.989963312400504947e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -3.489886558119947857e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.531316944994614460e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.374542277146247216e-01 6.811015387786580888e-01 1.741025443526340588e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.916483666456770152e-01 5.093013421449565925e-02 3.113549075575017255e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.480272347154823365e-01 7.388237627654916650e-01 -3.444879182135758278e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.310137899302127984e-01 -1.000000000000000000e+00 1.000000000000000000e+00 9.515337975699367234e-01 -3.980222127430785850e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.845253380740040861e-01 -5.940530554849989819e-01 9.810454339340139995e-01 -1.000000000000000000e+00 -4.732897193281093706e-02 9.827053691260516644e-01 -8.403142661441769246e-01 -9.920500118059862871e-01 6.619290554181134212e-01 2.792520393556847669e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.932599533458414953e-01 -1.000000000000000000e+00 -9.381261120965600497e-03 -1.000000000000000000e+00 -9.736892321889172308e-01 -1.000000000000000000e+00 -4.689323639802085442e-01 -3.434407261998180250e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.531785174781037817e-02 9.753163209970807657e-01 -1.000000000000000000e+00 7.309872218111455044e-01 -5.710399598818860500e-01 1.000000000000000000e+00 -6.412861786975554423e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.866979699416333460e-01 -3.933977112301363377e-01 -5.115432945073083992e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.304852399589261136e-01 -1.000000000000000000e+00 4.941098850422349642e-01 -8.186570510770252440e-02 -1.927205276094630104e-01 6.496681356965727794e-02 7.915783722845952664e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.858921953564276919e-02 -8.918424345565654221e-01 -7.747671084493958915e-01 -8.947716949034523193e-01 6.629680466424423546e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
594 3438.61767578 6.161752991096003385e-01 9.679200601021875627e-01 9.187444257298658101e-01 1.862209195251125493e-01 9.994183911912841722e-01 -1.939106496667895030e-01 1.000000000000000000e+00 -7.440829366702814696e-01 -4.583136987773517301e-01 -9.975295226322486997e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -3.870007752877469009e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 9.504308126997784711e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.384007285188999958e-01 6.803777663874468473e-01 1.787922280246747597e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.925811677530873567e-01 5.254201633672916927e-02 2.796634415650212091e-02 -1.000000000000000000e+00 1.000000000000000000e+00 9.473843471077998402e-01 7.400315358735269911e-01 -3.474879510687736150e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -8.336890107661667493e-01 -1.000000000000000000e+00 1.000000000000000000e+00 9.513866212746506790e-01 -3.997292117711801485e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -5.861050229778492771e-01 -5.906224277329035210e-01 9.837748083837141166e-01 -1.000000000000000000e+00 -4.185680593473950495e-02 9.816405496094375849e-01 -8.407628180753625724e-01 -9.915588244220998604e-01 6.633942994039898622e-01 2.804694837829961873e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -9.933782974658242892e-01 -1.000000000000000000e+00 -1.110183859937441397e-02 -1.000000000000000000e+00 -9.769955251176725142e-01 -9.997499652672559023e-01 -4.737396210736977142e-01 -3.435756365984465877e-01 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.776638447815133581e-02 9.733733085304265842e-01 -1.000000000000000000e+00 7.297543656250387034e-01 -5.682808864866040199e-01 1.000000000000000000e+00 -6.413096542037237668e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.889258122837418341e-01 -3.987780152947379975e-01 -5.059212554239169712e-01 1.000000000000000000e+00 -1.000000000000000000e+00 2.272395349187543712e-01 -1.000000000000000000e+00 4.915736813300100039e-01 -7.897066513578465674e-02 -1.901964273654177529e-01 6.585511311586178529e-02 7.924809239765744362e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.497570238163461909e-02 -8.923064212385725114e-01 -7.758410683150032128e-01 -9.035693609613966171e-01 6.622890298888768346e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
