iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
399 5097.54443359 -1.000000000000000000e+00 1.000000000000000000e+00 8.628775170358873314e-01 1.000000000000000000e+00 2.525530380637808214e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -3.085300546718519055e-01 -9.761364610099008132e-01 -1.135542621795981866e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.597947756640490269e-02 3.678964894624776605e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.570953593896468270e-01 1.688151096959922270e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.300623787795674779e-01 -7.496223823328242997e-01 9.363669125887099653e-01 -1.000000000000000000e+00 -7.926547777763970348e-01 1.000000000000000000e+00 8.548120585361007606e-01 -1.000000000000000000e+00 7.726036187690601409e-01 -9.263541557205599020e-01 3.918570871905466824e-01 1.000000000000000000e+00 -9.122963168039248671e-01 1.000000000000000000e+00 1.188809462610151968e-02 3.187322908710399361e-02 -1.000000000000000000e+00 -6.989498430285170372e-01 -1.000000000000000000e+00 9.704784938835635533e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.071414063109688897e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.945657641146681271e-01 -6.761053643908794264e-01 8.823791299004455357e-01 -6.267425610004795367e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.206322219000206086e-01 1.000000000000000000e+00 -5.776468194726902539e-02 -6.858795422347225834e-01 8.146918092679698020e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.724553019588852543e-01 -1.000000000000000000e+00 -1.264032824338376937e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.358851217280301782e-03 7.108739806112165383e-01 -6.931965717845911534e-02 1.313751565210898864e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.153136187821419245e-01 1.000000000000000000e+00 -3.609953850981846291e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.426060197152545950e-01 -5.705613277230658920e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.812026709788197909e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.039986162783246737e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
400 5097.54492188 -1.000000000000000000e+00 1.000000000000000000e+00 8.630608436209892265e-01 1.000000000000000000e+00 2.611614295722408663e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -3.076732899408545219e-01 -9.759683422093985428e-01 -1.093141597539148968e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.556690463444095229e-02 3.682275217269896928e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.575043571779736418e-01 1.598547102685410337e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.302300970094992572e-01 -7.492616836608128050e-01 9.355416922771837562e-01 -1.000000000000000000e+00 -7.923386237683642808e-01 1.000000000000000000e+00 8.532581839568424975e-01 -1.000000000000000000e+00 7.749453152959153712e-01 -9.271823808861654470e-01 3.902348535343116431e-01 1.000000000000000000e+00 -9.111522203157917943e-01 1.000000000000000000e+00 1.194091215211301460e-02 3.123345675343358607e-02 -1.000000000000000000e+00 -6.989537081568091281e-01 -1.000000000000000000e+00 9.703513659947182735e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.069749120280750532e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.958126073688617907e-01 -6.758113248411077301e-01 8.833816857299183756e-01 -6.284006222869140679e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.213357239389800224e-01 1.000000000000000000e+00 -5.980038196485537583e-02 -6.855466913009491403e-01 8.146288532661856152e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.728733919875735658e-01 -1.000000000000000000e+00 -1.263096143748574374e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.725443462456736299e-03 7.102353645727301767e-01 -7.095513517302776130e-02 1.310534841357642311e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.141589112702549702e-01 1.000000000000000000e+00 -3.620143679444745022e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.428609805041341385e-01 -5.697364559590132327e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.822745289657915269e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.035285727399535727e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
401 5097.54492188 -1.000000000000000000e+00 1.000000000000000000e+00 8.636135730916445485e-01 1.000000000000000000e+00 2.685297935943542491e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -3.067658302953224503e-01 -9.759122676155129739e-01 -1.102771817841063928e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.511235891489189243e-02 3.686519988532062087e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.573577999502652425e-01 1.533256582252073841e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.303054667772275188e-01 -7.486021903387942711e-01 9.348173652251716703e-01 -1.000000000000000000e+00 -7.921821738867491636e-01 1.000000000000000000e+00 8.518441509546224033e-01 -1.000000000000000000e+00 7.773818211593583882e-01 -9.284091282946747015e-01 3.889394610163798838e-01 1.000000000000000000e+00 -9.099216761379764762e-01 1.000000000000000000e+00 1.187647106189615442e-02 3.091580427648210616e-02 -1.000000000000000000e+00 -6.984964156759492226e-01 -1.000000000000000000e+00 9.702057915451567371e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.074730726897389133e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.968464646008214913e-01 -6.756740519972495029e-01 8.844829814264898449e-01 -6.299800825091881329e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.219834441212945375e-01 1.000000000000000000e+00 -6.182625815909403855e-02 -6.851564837604724456e-01 8.147816630589659326e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.733765748062210399e-01 -1.000000000000000000e+00 -1.263337351820685850e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.317542499478134843e-03 7.092426819267014793e-01 -7.242559340116883071e-02 1.304100596206174689e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.136643470853359705e-01 1.000000000000000000e+00 -3.633693695309638816e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.430495252605177736e-01 -5.687504754594774337e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.834387563406208788e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.030152463632770132e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
402 5097.54394531 -1.000000000000000000e+00 1.000000000000000000e+00 8.642617759318833581e-01 1.000000000000000000e+00 2.779026402834294807e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -3.057994466271940492e-01 -9.759399740546541580e-01 -1.169247882808055472e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.499226685523165514e-02 3.693184122512001011e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.565744023669743079e-01 1.466855063836414175e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.305527375482969710e-01 -7.477201808288433948e-01 9.340593021188396960e-01 -1.000000000000000000e+00 -7.920722666397976841e-01 1.000000000000000000e+00 8.505407913213107740e-01 -1.000000000000000000e+00 7.794711935297504724e-01 -9.300036080725249121e-01 3.876617129867008238e-01 1.000000000000000000e+00 -9.087518066945747819e-01 1.000000000000000000e+00 1.185710329036737676e-02 3.094522946779676431e-02 -1.000000000000000000e+00 -6.977688536749742099e-01 -1.000000000000000000e+00 9.703398255983464171e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.088562364231467683e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.977077793664648198e-01 -6.758919647886627580e-01 8.855915810203527361e-01 -6.313998100832907134e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.226552842777230534e-01 1.000000000000000000e+00 -6.379671460654634529e-02 -6.850680503600938831e-01 8.149044703823165037e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.741308914928736407e-01 -1.000000000000000000e+00 -1.260801737053574012e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.277556091977443131e-03 7.081137499312202266e-01 -7.336179482550675424e-02 1.297999108536080914e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.139550504921262419e-01 1.000000000000000000e+00 -3.648961201551437217e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.432271616975194117e-01 -5.676661876921789140e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.849396940790767108e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.024293340439111244e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
403 5097.54394531 -1.000000000000000000e+00 1.000000000000000000e+00 8.648018075177257291e-01 1.000000000000000000e+00 2.942985765378414165e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -3.046603534367624544e-01 -9.760850944990124844e-01 -1.241088424012493086e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.534605130113771310e-02 3.700509694590117249e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.556911320790880460e-01 1.407798321952435927e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.318029549841784664e-01 -7.467149245131501356e-01 9.331440448004286736e-01 -1.000000000000000000e+00 -7.919701025033190067e-01 1.000000000000000000e+00 8.495006624467182910e-01 -1.000000000000000000e+00 7.812168616532266796e-01 -9.315301515938472221e-01 3.868492432961283534e-01 1.000000000000000000e+00 -9.080253280545846906e-01 1.000000000000000000e+00 1.193136489337121020e-02 3.160007473346837514e-02 -1.000000000000000000e+00 -6.968804697276613780e-01 -1.000000000000000000e+00 9.706657946112662305e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.106625424937949020e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.987639460814534687e-01 -6.767556061145127977e-01 8.868801124848773032e-01 -6.324707393088249141e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.233824899313979540e-01 1.000000000000000000e+00 -6.555557293523150975e-02 -6.851153198956649870e-01 8.152625724105746485e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.750549282145725805e-01 -1.000000000000000000e+00 -1.252274181434207545e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.716277254710133704e-03 7.069098851183692744e-01 -7.388837875365594776e-02 1.294424666592297601e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.144319873600525117e-01 1.000000000000000000e+00 -3.664890599911168056e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.436095617862301221e-01 -5.665566059022457690e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.865096769300008450e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.019501725956000637e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
404 5097.54101562 -1.000000000000000000e+00 1.000000000000000000e+00 8.653100402584110729e-01 1.000000000000000000e+00 3.099356874566017161e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -3.030740585873592519e-01 -9.761870637853462540e-01 -1.322599818831737828e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.599996390545850744e-02 3.704811771294451717e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.551490420957327920e-01 1.353235642227668123e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.337481020421736666e-01 -7.458239280313925246e-01 9.322161295276600868e-01 -1.000000000000000000e+00 -7.921237315252709354e-01 1.000000000000000000e+00 8.485252447167854761e-01 -1.000000000000000000e+00 7.823923109994188607e-01 -9.329945832336079548e-01 3.864105042452501415e-01 1.000000000000000000e+00 -9.075975946171936926e-01 1.000000000000000000e+00 1.219192883900177549e-02 3.284015239481874460e-02 -1.000000000000000000e+00 -6.959696492882034846e-01 -1.000000000000000000e+00 9.711733581384740521e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.126548566164121468e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.997361565110622905e-01 -6.780079605864570702e-01 8.878715230606843978e-01 -6.336094386662227684e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.239481344014414343e-01 1.000000000000000000e+00 -6.703645359430510098e-02 -6.853838054673884184e-01 8.158274836387136020e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.759549871634731311e-01 -1.000000000000000000e+00 -1.239689619952135669e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.114157303201194438e-03 7.059204249648640683e-01 -7.384366665170261079e-02 1.295375217558378811e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.145680766820933005e-01 1.000000000000000000e+00 -3.678738008028894502e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.439098765293019166e-01 -5.653063009220422597e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.878163015474284325e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.016900292876310896e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
405 5097.54296875 -1.000000000000000000e+00 1.000000000000000000e+00 8.656655489898563705e-01 1.000000000000000000e+00 3.264564139510928165e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -3.009246766797024630e-01 -9.762671565008531616e-01 -1.460250913532878947e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.693850719861796250e-02 3.706776114977081704e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.548349619684507239e-01 1.303021878038856940e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.362087987766616770e-01 -7.451343291832805971e-01 9.311630154552403837e-01 -1.000000000000000000e+00 -7.922967985008197989e-01 1.000000000000000000e+00 8.477010401871498679e-01 -1.000000000000000000e+00 7.832200563592754960e-01 -9.345641842422764967e-01 3.862193403333002983e-01 1.000000000000000000e+00 -9.074432040644140329e-01 1.000000000000000000e+00 1.247427970838543843e-02 3.438690305487313026e-02 -1.000000000000000000e+00 -6.949430529962814518e-01 -1.000000000000000000e+00 9.717940956939108421e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.147686578107670385e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.792426675433502758e-01 8.887971868029211908e-01 -6.348277124362868840e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.240902452914518062e-01 1.000000000000000000e+00 -6.817474410109269911e-02 -6.858778855391916007e-01 8.167291150093660690e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.768998043693641442e-01 -1.000000000000000000e+00 -1.222634987180375443e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.376366469973858031e-03 7.051981400704274705e-01 -7.320247405110591465e-02 1.300833029198023016e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.144243400375617004e-01 1.000000000000000000e+00 -3.690734392738967973e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.440182604526634602e-01 -5.639280517778606505e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.888966802046353255e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.016713159739377925e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
406 5097.54003906 -1.000000000000000000e+00 1.000000000000000000e+00 8.659616035724335692e-01 1.000000000000000000e+00 3.422488182525573741e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.982744741949010514e-01 -9.763523017286388495e-01 -1.598890490731652569e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.762609374968445053e-02 3.705683897987590569e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.546420634245499137e-01 1.257769304129618959e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.390209386994146534e-01 -7.448282348560375521e-01 9.300490817113313824e-01 -1.000000000000000000e+00 -7.925321049491229619e-01 1.000000000000000000e+00 8.469788082616847014e-01 -1.000000000000000000e+00 7.842416083753027678e-01 -9.364652548296135137e-01 3.862981628266788370e-01 1.000000000000000000e+00 -9.075273372719792064e-01 1.000000000000000000e+00 1.295566466023956309e-02 3.634930309639372581e-02 -1.000000000000000000e+00 -6.936023502381107875e-01 -1.000000000000000000e+00 9.723902937144137670e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.168818201178357441e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.803027771288738812e-01 8.897657831770715564e-01 -6.360420514848885709e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.241128495544465249e-01 1.000000000000000000e+00 -6.896584145197692806e-02 -6.867142132111963004e-01 8.178330659065977670e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.779181506566742677e-01 -1.000000000000000000e+00 -1.205558641786941276e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.769563362898464831e-03 7.047162372159103683e-01 -7.216036972491735035e-02 1.308461235128837163e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.138104839082134223e-01 1.000000000000000000e+00 -3.703615153216823774e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.438332277428125305e-01 -5.624097832904444427e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.897990647242123519e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.017487901596108468e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
407 5097.54003906 -1.000000000000000000e+00 1.000000000000000000e+00 8.662463944487550638e-01 1.000000000000000000e+00 3.585700053929774533e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.954308739627469205e-01 -9.765344039592491754e-01 -1.766824633250441146e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.790894299306085458e-02 3.698859752894030350e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.549566497256512854e-01 1.236340569949101464e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.419845014282517859e-01 -7.445123690341339806e-01 9.289410437049809843e-01 -1.000000000000000000e+00 -7.927281497044076364e-01 1.000000000000000000e+00 8.464982607725519692e-01 -1.000000000000000000e+00 7.855891572857194305e-01 -9.385871992757301996e-01 3.865788249171964175e-01 1.000000000000000000e+00 -9.077493208016065296e-01 1.000000000000000000e+00 1.377443917181153665e-02 3.869415377997853511e-02 -1.000000000000000000e+00 -6.919584644961691566e-01 -1.000000000000000000e+00 9.728526230496916671e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.188700927661404450e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.807281719279685284e-01 8.909909855214295238e-01 -6.372361388076899225e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.240631372579876324e-01 1.000000000000000000e+00 -6.960901520852047497e-02 -6.876799989120241374e-01 8.186512882020906545e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.787823687040286380e-01 -1.000000000000000000e+00 -1.194050013992258297e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.538118701858605775e-03 7.044166715181230387e-01 -7.108973305108690077e-02 1.318194448939087327e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.128027331614193773e-01 1.000000000000000000e+00 -3.718387330890700060e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.431422759158303304e-01 -5.607124754886390061e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.906794591461958621e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.018515540387237461e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
408 5097.53857422 -1.000000000000000000e+00 1.000000000000000000e+00 8.665912089485952041e-01 1.000000000000000000e+00 3.731409952718256484e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.923837688049990557e-01 -9.768001686429670372e-01 -1.917134706763978791e-02 -1.000000000000000000e+00 1.000000000000000000e+00 -9.781582382504705464e-02 3.692659273783327478e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.552223751774056915e-01 1.233864433516140835e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.450092820853941866e-01 -7.445289202970222231e-01 9.277063322078902274e-01 -1.000000000000000000e+00 -7.931264180745982717e-01 1.000000000000000000e+00 8.462704670124199247e-01 -1.000000000000000000e+00 7.869870851594873429e-01 -9.406083976695072124e-01 3.870398336370635128e-01 1.000000000000000000e+00 -9.083162820453551944e-01 1.000000000000000000e+00 1.493627479385395418e-02 4.079384473883607143e-02 -1.000000000000000000e+00 -6.902483287736362882e-01 -1.000000000000000000e+00 9.729768494030557324e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.205487855251551110e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.808654214014508987e-01 8.923388576007795780e-01 -6.384585885117632920e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.243362550826780488e-01 1.000000000000000000e+00 -6.969720503166598746e-02 -6.888788454095970959e-01 8.193397464128793217e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.796958505141588169e-01 -1.000000000000000000e+00 -1.183742759722539173e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.220103125518347653e-03 7.038974122674002132e-01 -7.014061825717532450e-02 1.328902526982622678e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.118756670220081961e-01 1.000000000000000000e+00 -3.742232450758173901e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.423885450310771628e-01 -5.589405326598571033e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 7.920960844848023985e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.016714702024113404e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
