iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
637 3297.54931641 3.826275472634677044e-02 1.000000000000000000e+00 -5.389575358300735530e-02 1.000000000000000000e+00 -9.373862127758911811e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.948996354215290605e-01 2.975112227498819539e-01 9.910084644534435938e-01 9.520770421088400326e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.119259093581163267e-01 9.324080223867099448e-01 1.684336328240976233e-01 7.540469030709573417e-01 -8.026303610739415895e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.093370683345810779e-01 -1.000000000000000000e+00 7.234898805888860807e-01 -9.259580250386534317e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.838500069243136359e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.626240544856022208e-01 9.501391614533076790e-01 1.000000000000000000e+00 4.359376219338086944e-01 4.131182331448393086e-01 1.713987626372768247e-01 4.258716809927136637e-01 -1.382899303719309358e-01 -1.617335498943133221e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.609128235141082275e-01 9.615506375857876264e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.873646985035691159e-01 8.064593806051112423e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.892895400548107343e-01 7.250653814988368140e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.786511999902373304e-01 4.977348195505943984e-01 -7.213185552780845278e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.530408464243521394e-01 -8.928468125604680505e-01 1.000000000000000000e+00 3.208110102877268499e-01 1.000000000000000000e+00 3.711489827725795720e-01 1.802399253691979730e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.790672406871266276e-01 6.649206451295999187e-01 5.634591850801573543e-01 9.842407295289767877e-01 -6.421618490316896022e-01 8.737361011862314619e-01 -3.468586248433784824e-01 -1.000000000000000000e+00 8.402777832250052370e-01 1.000000000000000000e+00 4.514473090534352195e-01 -7.013705133147141169e-01 -1.000000000000000000e+00 -2.024132201650681306e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.513806604419759783e-01 -2.210634834431410845e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.385677101855435467e-01 -1.000000000000000000e+00 8.592289467154883287e-01 1.000000000000000000e+00 8.199227918780422897e-01 1.000000000000000000e+00
638 3297.55004883 3.791603733075987748e-02 1.000000000000000000e+00 -5.432619201771249351e-02 1.000000000000000000e+00 -9.367267307461588643e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.953071266209684520e-01 2.985093896053065965e-01 9.907672056606315891e-01 9.519810867725482240e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.113628631034330407e-01 9.335864716393302842e-01 1.684266746102809353e-01 7.535279829962746589e-01 -8.019339848168312024e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.092381849783223391e-01 -1.000000000000000000e+00 7.228876515562205896e-01 -9.254478918178392632e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.893667363583344532e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.631855657460595577e-01 9.500892221578851604e-01 1.000000000000000000e+00 4.357717633804354396e-01 4.133231988353394115e-01 1.721459151250241959e-01 4.256958374680834822e-01 -1.387730149001722424e-01 -1.619986562202824221e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.618455590214847195e-01 9.614821312507046969e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.869193468586843210e-01 7.971189130915723453e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.893388495360662116e-01 7.261827213222318278e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.792866651898307850e-01 4.971320734592770130e-01 -7.229826499049880617e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.522639806719382705e-01 -8.926773162756702629e-01 1.000000000000000000e+00 3.207536953686227488e-01 1.000000000000000000e+00 3.708813675509059493e-01 1.799960046090851584e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.805523648010961324e-01 6.648479177713984001e-01 5.640169176156835107e-01 9.830513889245076076e-01 -6.425891865405710668e-01 8.731780812794833757e-01 -3.482738183899418694e-01 -1.000000000000000000e+00 8.397621771452890016e-01 1.000000000000000000e+00 4.504151603327386511e-01 -7.003806313884979318e-01 -1.000000000000000000e+00 -2.031816661793308665e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.515480489837163436e-01 -2.206275218290110196e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.385398321102002228e-01 -1.000000000000000000e+00 8.598760990238629720e-01 1.000000000000000000e+00 8.202065118789221287e-01 1.000000000000000000e+00
639 3297.54833984 3.810423118225969574e-02 1.000000000000000000e+00 -5.492772686581393060e-02 1.000000000000000000e+00 -9.364032894591218792e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.958725079923846035e-01 2.995283674457376311e-01 9.902839618180223624e-01 9.520310958116624533e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.106681905845575908e-01 9.347006574224110409e-01 1.682709621760738461e-01 7.529866369068258791e-01 -8.012460990201799582e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.091265442490211957e-01 -1.000000000000000000e+00 7.219731282946213469e-01 -9.253028008265573590e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.930112865193049920e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.639205538804139106e-01 9.500226823613502347e-01 1.000000000000000000e+00 4.354934607956606474e-01 4.136714520691633368e-01 1.721962079774170817e-01 4.253636927969637327e-01 -1.392393098651805161e-01 -1.620887552765337691e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.626108177588588166e-01 9.614663055754135712e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.863780630514327186e-01 7.935177552866212736e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.894506528684681168e-01 7.269840260849491642e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.799393103805428495e-01 4.963700476335977108e-01 -7.238862211041481309e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.518202493828141542e-01 -8.925128616037667495e-01 1.000000000000000000e+00 3.213381588993085014e-01 1.000000000000000000e+00 3.712364809359183226e-01 1.795980585929206619e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.818817351097635537e-01 6.649643487729139935e-01 5.647519031306931225e-01 9.820759776556251541e-01 -6.425556717772260562e-01 8.724120954120091476e-01 -3.487212171691571605e-01 -1.000000000000000000e+00 8.390110925554239429e-01 1.000000000000000000e+00 4.491689217397265566e-01 -6.994979670423617790e-01 -1.000000000000000000e+00 -2.039552470406087448e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.513603522838483872e-01 -2.202667001060043539e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.383453425035440887e-01 -1.000000000000000000e+00 8.607748317694172702e-01 1.000000000000000000e+00 8.206029370453222782e-01 1.000000000000000000e+00
640 3297.54833984 3.829173262452911786e-02 1.000000000000000000e+00 -5.551323551505138454e-02 1.000000000000000000e+00 -9.362547801356413402e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.962585668691411822e-01 3.002810781248179683e-01 9.897819937932581524e-01 9.521803900217946648e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.101473364439257363e-01 9.354026893104787632e-01 1.683401682036207436e-01 7.531190699000944733e-01 -8.011021360642627265e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.092798664583924495e-01 -1.000000000000000000e+00 7.211648911159045383e-01 -9.254887552110631077e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.985564888127382410e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.642146310614383875e-01 9.500074354166372359e-01 1.000000000000000000e+00 4.349544650151442315e-01 4.136719408108113782e-01 1.714991730424157979e-01 4.248838783751125447e-01 -1.394262265096326558e-01 -1.625178086890513018e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.624064224888837504e-01 9.615824646161854616e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.852245501935783523e-01 7.899703455626427839e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.894626625459161939e-01 7.277881664338679002e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.804516846545098474e-01 4.960995390837230623e-01 -7.248465019318603986e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.515150707784925999e-01 -8.923427484632824314e-01 1.000000000000000000e+00 3.218960076173258411e-01 1.000000000000000000e+00 3.722995149907415424e-01 1.790472800102285156e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.815844393652326971e-01 6.646898317815743695e-01 5.653725519194470195e-01 9.816791210831461445e-01 -6.420048056502118961e-01 8.714597748311727621e-01 -3.489367031522196960e-01 -1.000000000000000000e+00 8.383594369531550683e-01 1.000000000000000000e+00 4.479340781112455261e-01 -6.986711552169708739e-01 -1.000000000000000000e+00 -2.045522879662493576e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.511151447124238434e-01 -2.200503111183942373e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.382047504987895081e-01 -1.000000000000000000e+00 8.618057712841660223e-01 1.000000000000000000e+00 8.208131593823679850e-01 1.000000000000000000e+00
641 3297.54980469 3.837789586792439422e-02 1.000000000000000000e+00 -5.548421741356523995e-02 1.000000000000000000e+00 -9.359436670856666751e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.965915322100721507e-01 3.005520320506100962e-01 9.888545706662625889e-01 9.523528278889443754e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.090114684235700349e-01 9.359813182798575326e-01 1.682739356416720344e-01 7.529933624964542105e-01 -8.008674009241514291e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.088898998103204452e-01 -1.000000000000000000e+00 7.206074453695237025e-01 -9.260320321650397091e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.969011553410209281e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.641561835376682321e-01 9.499896844301929377e-01 1.000000000000000000e+00 4.341568775100681510e-01 4.135905747736181581e-01 1.703594913725323678e-01 4.242090206171269529e-01 -1.389948284634296982e-01 -1.632159807689161912e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.619670750515336710e-01 9.618046883688293747e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.842164695257622498e-01 8.017440929546415518e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.892177188007147404e-01 7.282103020405088500e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.808319205532839646e-01 4.965030863066819400e-01 -7.252147174538907670e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.513205291923952700e-01 -8.915252704109419835e-01 1.000000000000000000e+00 3.223300241351549911e-01 1.000000000000000000e+00 3.744163397238349233e-01 1.781808953573196241e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.811721626229513049e-01 6.647181910123567405e-01 5.659147410304488091e-01 9.812141626533439354e-01 -6.416867073607854799e-01 8.710019172994445391e-01 -3.490913902148240489e-01 -1.000000000000000000e+00 8.377920523650885798e-01 1.000000000000000000e+00 4.471227563921615911e-01 -6.978594567779055069e-01 -1.000000000000000000e+00 -2.049342728888186027e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.506503860513138893e-01 -2.197618760059421028e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.379105325716409425e-01 -1.000000000000000000e+00 8.621108313776899568e-01 1.000000000000000000e+00 8.210369356642956973e-01 1.000000000000000000e+00
642 3297.54882812 3.941363984300494394e-02 1.000000000000000000e+00 -5.504897795278029804e-02 1.000000000000000000e+00 -9.355081107423757203e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.969817521778844505e-01 3.007013263626057142e-01 9.882130900541596930e-01 9.525918786760030343e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.082274299157247821e-01 9.366029398350406154e-01 1.680351530755148648e-01 7.530082264265729464e-01 -8.011938593179803725e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.088454042590556003e-01 -1.000000000000000000e+00 7.203223320809684083e-01 -9.264318893133349775e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.968085911630450546e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.640172425204558859e-01 9.499348607334923145e-01 1.000000000000000000e+00 4.331609935591045346e-01 4.136504642721341440e-01 1.692864311645321251e-01 4.234234974646824412e-01 -1.389628147192265573e-01 -1.639127802539290801e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.612750306667561251e-01 9.620389278561560786e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.832220809296075004e-01 8.148073926571219872e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.892789761865381504e-01 7.287142353887361423e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.809805471943050748e-01 4.970520876930710763e-01 -7.252621029755021986e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.514447748852546738e-01 -8.906699055159819078e-01 1.000000000000000000e+00 3.219552056815897512e-01 1.000000000000000000e+00 3.759025459182208095e-01 1.773779001859216997e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.808760916258137286e-01 6.648851325920208666e-01 5.655682979093601404e-01 9.808307155834363744e-01 -6.414655482117077590e-01 8.708885051145709433e-01 -3.497821788857327086e-01 -1.000000000000000000e+00 8.372991430821770109e-01 1.000000000000000000e+00 4.463089880304664803e-01 -6.967190214352285693e-01 -1.000000000000000000e+00 -2.050378234299168323e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.502865658770705881e-01 -2.198694365164564068e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.374401233436401526e-01 -1.000000000000000000e+00 8.621282885900696247e-01 1.000000000000000000e+00 8.211015739693436899e-01 1.000000000000000000e+00
643 3297.54882812 3.982385178493075273e-02 1.000000000000000000e+00 -5.416304815686689977e-02 1.000000000000000000e+00 -9.351964278394007124e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.973891632835824250e-01 3.008351650417815382e-01 9.878287736237325589e-01 9.526376088372217055e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.072459712201193849e-01 9.371806616962317094e-01 1.677966034564166709e-01 7.535914588652303792e-01 -8.020639024387929972e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.083852250565641828e-01 -1.000000000000000000e+00 7.203683968452878617e-01 -9.270762818218827306e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.928297587710230410e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.641398236342842321e-01 9.497287109973058250e-01 1.000000000000000000e+00 4.315932636939037170e-01 4.135319559410639556e-01 1.678395019863314630e-01 4.228019312067772262e-01 -1.391437997410971406e-01 -1.644594960583047882e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.611479042622061986e-01 9.621255970550919301e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.822162560414824384e-01 8.178088669086269746e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.894878377739908526e-01 7.293181591956567900e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.807011893628455823e-01 4.970010605765016187e-01 -7.248684824870355037e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.517175957635629402e-01 -8.908067454258101758e-01 1.000000000000000000e+00 3.211710036102173316e-01 1.000000000000000000e+00 3.768019531159421120e-01 1.768896573529779026e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.804801480113923162e-01 6.649206162076684024e-01 5.651530895382368413e-01 9.803118287453280733e-01 -6.407182514271689833e-01 8.707667024408958234e-01 -3.504583228001938444e-01 -1.000000000000000000e+00 8.370418950814695336e-01 1.000000000000000000e+00 4.453053345209241343e-01 -6.960546943162171374e-01 -1.000000000000000000e+00 -2.047892371948145662e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.501821405694162781e-01 -2.203331617587545033e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.369935596115283261e-01 -1.000000000000000000e+00 8.624511191623283057e-01 1.000000000000000000e+00 8.211741217423593753e-01 1.000000000000000000e+00
644 3297.54882812 4.005643914966583452e-02 1.000000000000000000e+00 -5.372212716271551614e-02 1.000000000000000000e+00 -9.342322847587638535e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.976505528466753869e-01 3.007921358288065949e-01 9.874154163144339691e-01 9.526309537761790125e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.076159504051716009e-01 9.378210796692769691e-01 1.678358778350672598e-01 7.538913310263524181e-01 -8.027923398247804876e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.073655952903309174e-01 -1.000000000000000000e+00 7.202297681558320619e-01 -9.276354753696978150e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.927264514142561502e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.642868685403276796e-01 9.497262506354218203e-01 1.000000000000000000e+00 4.303866745296913709e-01 4.135035850123607304e-01 1.672868491751655640e-01 4.226850734848994762e-01 -1.400290117783438149e-01 -1.645013896398153097e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.609040607000036704e-01 9.618771609084433294e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.813529873028699058e-01 8.199757198457069407e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.898492158167166988e-01 7.297586395578150587e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.800503688076801723e-01 4.975052793750980307e-01 -7.253770968371457961e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.512134733568530010e-01 -8.908328796196414157e-01 1.000000000000000000e+00 3.198834785561499583e-01 1.000000000000000000e+00 3.764889341143184964e-01 1.767809380225222604e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.796780977831616610e-01 6.647457685433568741e-01 5.640258197207206337e-01 9.801492174372861133e-01 -6.405314893386084840e-01 8.708849010926580370e-01 -3.502209875966291186e-01 -1.000000000000000000e+00 8.375329607531369902e-01 1.000000000000000000e+00 4.453485389935281091e-01 -6.953978673125220666e-01 -1.000000000000000000e+00 -2.043560717020918016e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.505580858068814809e-01 -2.205919238862414922e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.364814874353214691e-01 -1.000000000000000000e+00 8.626081897267836585e-01 1.000000000000000000e+00 8.213796745298793667e-01 1.000000000000000000e+00
645 3297.54785156 4.016939187964396751e-02 1.000000000000000000e+00 -5.398286529477136497e-02 1.000000000000000000e+00 -9.329130336191155948e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.977627461776813700e-01 3.006625433984944085e-01 9.871304875441637705e-01 9.525091822727063118e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.083273376031243185e-01 9.385240326935786470e-01 1.679864326485118742e-01 7.538388396560549154e-01 -8.029028958688724238e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.063223071367346950e-01 -1.000000000000000000e+00 7.201100349318494409e-01 -9.285056672692917346e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.913077140397771991e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.647202472768162007e-01 9.498072960939225595e-01 1.000000000000000000e+00 4.295591573438655164e-01 4.134141543546796527e-01 1.667750068028039934e-01 4.231598249461967498e-01 -1.414712204316597166e-01 -1.641056411665771098e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.614956483827239442e-01 9.615153558834208525e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.805620231893215077e-01 8.226634306487090598e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.904148602867601792e-01 7.301236338969943063e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.793577803558960682e-01 4.977789313132849891e-01 -7.256890208362523076e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.507611012859854327e-01 -8.914707042667699977e-01 1.000000000000000000e+00 3.186978132998061763e-01 1.000000000000000000e+00 3.759877373410613899e-01 1.768638648472111718e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.799784707047905385e-01 6.645026002773324336e-01 5.632433895487540809e-01 9.803241737025409908e-01 -6.403416170109985650e-01 8.714255492722524643e-01 -3.500811076898462382e-01 -1.000000000000000000e+00 8.379986982342728652e-01 1.000000000000000000e+00 4.459637097428981178e-01 -6.952016355069190467e-01 -1.000000000000000000e+00 -2.040438572176535015e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.510383204880444641e-01 -2.204673399341126050e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.360974712400093267e-01 -1.000000000000000000e+00 8.624955420922602034e-01 1.000000000000000000e+00 8.213830620126998383e-01 1.000000000000000000e+00
646 3297.54858398 4.017575602470913054e-02 1.000000000000000000e+00 -5.439133272399576668e-02 1.000000000000000000e+00 -9.323325501536601223e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.977221225818305950e-01 3.008058487242586398e-01 9.870141547171442653e-01 9.524420674208613491e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.088323235786915699e-01 9.391887108629930481e-01 1.682121221434942360e-01 7.536951192078049644e-01 -8.030692291348242584e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.055829754885153182e-01 -1.000000000000000000e+00 7.199843807591150835e-01 -9.296651660865791200e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.875937104978047110e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.651801339276038671e-01 9.498706380416024331e-01 1.000000000000000000e+00 4.290437325810130265e-01 4.129709808695700701e-01 1.660738420342608990e-01 4.238848245295230299e-01 -1.426583274917643251e-01 -1.633733826804812939e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.622069526347598600e-01 9.612776872663744143e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.798767957947518425e-01 8.328482311338580857e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.907965189262861738e-01 7.303493907236884297e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.785959561615541702e-01 4.977035640630380620e-01 -7.260522256973120925e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.501347797532218920e-01 -8.919836564263945444e-01 1.000000000000000000e+00 3.179072976762851166e-01 1.000000000000000000e+00 3.755154202696626697e-01 1.772861230973936664e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.805946213801320255e-01 6.644653213809892378e-01 5.633735696290589345e-01 9.800601052773736388e-01 -6.406260117841875434e-01 8.718111891120581269e-01 -3.495657000982537177e-01 -1.000000000000000000e+00 8.383580074603145249e-01 1.000000000000000000e+00 4.464418101528622174e-01 -6.952191461157326557e-01 -1.000000000000000000e+00 -2.039618975423544978e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.514753271625185693e-01 -2.202094757762105282e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.358035738915532420e-01 -1.000000000000000000e+00 8.623722433652842856e-01 1.000000000000000000e+00 8.213968990359887812e-01 1.000000000000000000e+00
